# /Users/nicolettemeyer/Documents/Dekas_Lab_Work/Hot2Cold/nanoSIMS_September_2021/20210908_sample15_2/: (12C13C/(12C2*2+12C13C))*100
# cell	MEAN1	Poiss_E1	MEAN2	Poiss_E2	MEAN3	Poiss_E3	MEAN4	Poiss_E4	MEAN5	Poiss_E5	MEAN6	Poiss_E6	MEAN7	Poiss_E7	MEAN8	Poiss_E8	MEAN9	Poiss_E9	MEAN10	Poiss_E10	MEAN11	Poiss_E11	MEAN12	Poiss_E12	MEAN13	Poiss_E13	MEAN14	Poiss_E14	MEAN15	Poiss_E15	MEAN16	Poiss_E16	MEAN17	Poiss_E17	MEAN18	Poiss_E18	MEAN19	Poiss_E19	MEAN20	Poiss_E20	MEAN21	Poiss_E21	MEAN22	Poiss_E22	MEAN23	Poiss_E23	MEAN24	Poiss_E24	MEAN25	Poiss_E25	MEAN26	Poiss_E26	MEAN27	Poiss_E27	MEAN28	Poiss_E28	MEAN29	Poiss_E29	MEAN30	Poiss_E30	MEAN31	Poiss_E31	MEAN32	Poiss_E32	MEAN33	Poiss_E33	MEAN34	Poiss_E34	MEAN35	Poiss_E35	MEAN36	Poiss_E36	MEAN37	Poiss_E37	MEAN38	Poiss_E38	MEAN39	Poiss_E39	MEAN40	Poiss_E40	MEAN41	Poiss_E41	MEAN42	Poiss_E42	MEAN43	Poiss_E43	MEAN44	Poiss_E44	MEAN45	Poiss_E45	MEAN46	Poiss_E46	MEAN47	Poiss_E47	MEAN48	Poiss_E48	MEAN49	Poiss_E49	MEAN50	Poiss_E50	MEAN51	Poiss_E51	MEAN52	Poiss_E52	MEAN53	Poiss_E53	MEAN54	Poiss_E54	MEAN55	Poiss_E55	MEAN56	Poiss_E56	MEAN57	Poiss_E57	MEAN58	Poiss_E58	MEAN59	Poiss_E59	MEAN60	Poiss_E60	MEAN61	Poiss_E61	MEAN62	Poiss_E62	MEAN63	Poiss_E63	MEAN64	Poiss_E64	MEAN65	Poiss_E65	MEAN66	Poiss_E66	MEAN67	Poiss_E67	MEAN68	Poiss_E68	MEAN69	Poiss_E69	MEAN70	Poiss_E70	MEAN71	Poiss_E71	MEAN72	Poiss_E72	MEAN73	Poiss_E73	MEAN74	Poiss_E74	MEAN75	Poiss_E75	MEAN76	Poiss_E76	MEAN77	Poiss_E77	MEAN78	Poiss_E78	MEAN79	Poiss_E79	MEAN80	Poiss_E80	MEAN81	Poiss_E81	MEAN82	Poiss_E82	MEAN83	Poiss_E83	MEAN84	Poiss_E84	MEAN85	Poiss_E85	MEAN86	Poiss_E86	MEAN87	Poiss_E87	MEAN88	Poiss_E88	MEAN89	Poiss_E89	MEAN90	Poiss_E90	MEAN91	Poiss_E91	MEAN92	Poiss_E92	MEAN93	Poiss_E93	MEAN94	Poiss_E94	MEAN95	Poiss_E95	MEAN96	Poiss_E96	MEAN97	Poiss_E97	MEAN98	Poiss_E98	MEAN99	Poiss_E99	MEAN100	Poiss_E100	MEAN101	Poiss_E101	MEAN102	Poiss_E102	MEAN103	Poiss_E103	MEAN104	Poiss_E104	MEAN105	Poiss_E105	MEAN106	Poiss_E106	MEAN107	Poiss_E107
# plane	POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=5		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0	
1	1.266e+00	8.057e-01	1.923e+00	1.942e+00	1.102e+00	5.925e-01	6.211e-01	8.811e-01	0.000e+00	0.000e+00	1.220e+00	1.227e+00	2.041e+00	2.062e+00	1.053e+00	1.058e+00	1.695e+00	5.546e-01	1.395e+00	6.624e-01	2.915e-01	4.129e-01	2.459e+00	1.437e+00	7.299e-01	1.036e+00	8.746e-01	7.173e-01	6.042e-01	4.286e-01	1.205e+00	7.666e-01	1.530e+00	3.024e-01	8.850e-01	1.257e+00	1.370e+00	6.169e-01	9.091e-01	9.133e-01	3.896e+00	2.295e+00	1.045e+00	6.067e-01	5.587e-01	7.923e-01	2.703e+00	2.740e+00	1.887e+00	1.347e+00	4.405e-01	6.244e-01	1.460e+00	1.040e+00	9.247e-01	4.966e-01	1.562e+00	1.575e+00	8.000e-01	6.558e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.452e-01	6.473e-01	5.587e-01	5.602e-01	6.452e-01	9.154e-01	1.587e+00	1.306e+00	2.839e+00	9.601e-01	1.471e+00	1.048e+00	1.282e+00	1.290e+00	5.903e-01	2.648e-01	1.170e+00	5.550e-01	1.144e+00	7.278e-01	1.018e+00	4.361e-01	1.523e+00	1.253e+00	2.098e+00	9.995e-01	1.515e+00	7.634e-01	1.389e+00	1.399e+00	1.869e+00	1.334e+00	7.634e-01	1.084e+00	1.955e+00	7.744e-01	1.089e+00	6.927e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.823e-01	6.243e-01	1.613e+00	6.638e-01	9.484e-01	4.492e-01	1.591e+00	6.061e-01	8.696e-01	5.524e-01	1.562e+00	1.575e+00	9.009e-01	9.050e-01	7.752e-01	7.782e-01	1.319e+00	8.399e-01	1.302e+00	6.180e-01	1.299e+00	1.307e+00	1.538e+00	1.550e+00	1.558e+00	7.021e-01	4.292e-01	6.083e-01	1.754e+00	1.252e+00	1.573e+00	8.475e-01	1.329e+00	4.461e-01	6.711e-01	9.523e-01	1.719e+00	5.006e-01	1.235e+00	8.784e-01	1.104e+00	5.235e-01	8.621e-01	6.122e-01	1.205e+00	8.571e-01	0.000e+00	0.000e+00	1.250e+00	1.258e+00	9.259e-01	9.302e-01	2.273e+00	1.626e+00	3.571e+00	2.572e+00	1.460e+00	1.040e+00	1.010e+00	1.015e+00	0.000e+00	0.000e+00	1.657e+00	1.365e+00	9.901e-01	9.950e-01	0.000e+00	0.000e+00	1.261e+00	6.785e-01	1.451e+00	4.408e-01	7.874e-01	1.118e+00	1.676e+00	1.380e+00	9.452e-01	6.006e-01	0.000e+00	0.000e+00	1.427e+00	5.249e-01	0.000e+00	0.000e+00	1.847e+00	9.965e-01	5.556e+00	3.300e+00	7.812e-01	7.843e-01	1.235e+00	6.640e-01	1.274e+00	9.066e-01	7.752e-01	6.354e-01	2.591e+00	1.660e+00	1.856e+00	6.624e-01	4.342e-01	3.553e-01	1.488e+00	6.395e-01	1.493e+00	2.127e+00	2.719e+00	9.189e-01
2	3.058e-01	4.331e-01	1.818e+00	1.835e+00	1.202e+00	5.408e-01	4.367e-01	6.189e-01	0.000e+00	0.000e+00	2.174e+00	1.554e+00	8.264e-01	1.174e+00	5.464e-01	7.749e-01	9.973e-01	4.274e-01	6.431e-01	4.562e-01	1.558e+00	9.929e-01	3.968e+00	1.811e+00	8.547e-01	1.214e+00	2.743e+00	1.186e+00	1.135e+00	6.099e-01	5.618e-01	5.634e-01	1.212e+00	2.346e-01	0.000e+00	0.000e+00	1.194e+00	6.006e-01	5.848e-01	8.295e-01	1.523e+00	1.253e+00	1.754e+00	7.916e-01	1.408e+00	1.158e+00	1.333e+00	1.898e+00	2.203e+00	1.409e+00	2.000e+00	1.166e+00	4.184e-01	5.930e-01	8.081e-01	4.057e-01	2.222e+00	2.247e+00	3.922e-01	3.929e-01	2.186e+00	1.105e+00	0.000e+00	0.000e+00	1.441e+00	9.180e-01	2.433e-01	3.445e-01	2.041e+00	1.304e+00	0.000e+00	0.000e+00	3.791e+00	1.015e+00	1.149e+00	9.439e-01	1.316e+00	1.325e+00	1.181e+00	3.756e-01	1.515e+00	6.828e-01	2.395e+00	1.212e+00	1.465e+00	4.556e-01	1.299e+00	1.307e+00	1.903e+00	9.056e-01	1.002e+00	6.369e-01	1.136e+00	1.143e+00	1.562e+00	1.114e+00	6.536e-01	9.274e-01	1.307e+00	6.579e-01	1.036e+00	7.366e-01	4.132e+00	2.669e+00	2.256e+00	1.863e+00	7.491e-01	5.317e-01	9.879e-01	4.680e-01	9.680e-01	3.815e-01	1.302e+00	5.587e-01	1.124e+00	6.524e-01	2.817e+00	2.021e+00	3.367e-01	4.770e-01	1.399e+00	9.959e-01	1.114e+00	7.082e-01	8.403e-01	5.337e-01	6.536e-01	9.274e-01	1.571e+00	1.293e+00	1.031e+00	5.539e-01	1.805e+00	1.152e+00	1.288e+00	1.058e+00	1.170e+00	8.319e-01	1.138e+00	4.327e-01	2.174e+00	1.554e+00	1.256e+00	4.337e-01	1.250e+00	8.895e-01	9.174e-01	4.608e-01	6.173e-01	6.192e-01	5.714e-01	5.731e-01	0.000e+00	0.000e+00	1.961e+00	1.617e+00	1.734e+00	1.428e+00	2.222e+00	1.835e+00	5.495e+00	3.575e+00	7.194e-01	7.220e-01	2.110e+00	1.349e+00	1.045e+00	8.580e-01	1.657e+00	1.365e+00	2.591e+00	1.660e+00	3.448e+00	3.509e+00	1.253e+00	7.976e-01	1.200e+00	3.639e-01	1.020e+00	1.026e+00	1.622e+00	1.335e+00	9.141e-01	5.808e-01	0.000e+00	0.000e+00	1.581e+00	5.634e-01	1.961e+00	1.617e+00	1.978e+00	9.418e-01	1.587e+00	1.600e+00	7.692e-01	7.722e-01	1.284e+00	6.910e-01	1.548e+00	9.867e-01	3.046e+00	1.263e+00	1.408e+00	1.158e+00	1.155e+00	5.478e-01	1.113e+00	5.982e-01	1.142e+00	6.139e-01	2.326e+00	2.353e+00	3.691e+00	1.134e+00
3	2.801e-01	3.967e-01	9.009e-01	1.280e+00	1.296e+00	5.325e-01	5.181e-01	7.347e-01	0.000e+00	0.000e+00	1.676e+00	1.380e+00	1.695e+00	1.709e+00	5.587e-01	7.923e-01	9.843e-01	4.424e-01	1.610e+00	7.652e-01	1.119e+00	7.114e-01	3.061e+00	1.795e+00	0.000e+00	0.000e+00	2.740e-01	3.880e-01	1.242e+00	6.250e-01	2.481e-01	3.514e-01	1.102e+00	2.132e-01	1.667e+00	1.681e+00	1.131e+00	6.079e-01	1.408e+00	1.158e+00	1.449e+00	1.460e+00	1.622e+00	7.707e-01	2.985e-01	4.228e-01	9.901e-01	1.407e+00	6.135e-01	8.703e-01	1.399e+00	9.959e-01	1.626e+00	1.159e+00	1.019e+00	4.369e-01	0.000e+00	0.000e+00	1.018e+00	6.474e-01	7.595e-01	6.225e-01	1.299e+00	1.849e+00	1.176e+00	8.368e-01	1.119e+00	7.114e-01	1.149e+00	8.175e-01	0.000e+00	0.000e+00	2.506e+00	7.651e-01	8.403e-01	8.439e-01	1.124e+00	1.130e+00	1.356e+00	3.863e-01	1.412e+00	6.064e-01	1.475e+00	9.398e-01	1.726e+00	4.222e-01	1.554e+00	1.279e+00	1.896e+00	9.570e-01	1.027e+00	6.527e-01	0.000e+00	0.000e+00	1.418e+00	1.010e+00	3.571e+00	2.100e+00	6.085e-01	4.984e-01	8.902e-01	7.301e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.008e-01	4.100e-01	1.580e+00	6.020e-01	1.495e+00	4.540e-01	1.532e+00	5.834e-01	9.074e-01	5.765e-01	1.770e+00	1.263e+00	1.695e+00	9.870e-01	1.136e+00	8.081e-01	6.652e-01	5.449e-01	1.351e+00	6.803e-01	1.508e+00	1.240e+00	5.988e-01	8.494e-01	1.597e+00	6.863e-01	1.389e+00	9.890e-01	3.745e-01	5.307e-01	1.325e+00	9.428e-01	1.269e+00	4.258e-01	4.785e-01	6.783e-01	7.719e-01	3.304e-01	1.211e+00	7.704e-01	9.368e-01	4.706e-01	2.251e+00	1.217e+00	8.130e-01	6.665e-01	0.000e+00	0.000e+00	6.623e-01	9.397e-01	9.804e-01	9.852e-01	5.464e-01	7.749e-01	2.326e+00	1.921e+00	0.000e+00	0.000e+00	6.536e-01	9.274e-01	8.696e-01	8.734e-01	3.774e+00	1.923e+00	1.604e+00	1.321e+00	1.887e+00	2.694e+00	8.499e-01	6.969e-01	9.291e-01	3.028e-01	7.692e-01	7.722e-01	9.524e-01	9.569e-01	1.205e+00	6.479e-01	2.439e+00	2.469e+00	7.179e-01	3.851e-01	1.031e+00	1.036e+00	1.485e+00	8.639e-01	0.000e+00	0.000e+00	1.538e+00	1.096e+00	1.083e+00	6.287e-01	2.053e+00	1.109e+00	8.264e-01	6.776e-01	3.947e+00	2.325e+00	8.485e-01	4.555e-01	9.868e-01	5.726e-01	1.142e+00	6.139e-01	0.000e+00	0.000e+00	3.770e+00	1.186e+00
4	1.987e+00	1.159e+00	0.000e+00	0.000e+00	1.047e+00	4.297e-01	1.333e+00	1.342e+00	1.523e+00	1.253e+00	6.897e-01	9.787e-01	1.613e+00	1.626e+00	1.449e+00	1.192e+00	1.029e+00	4.223e-01	1.141e+00	6.624e-01	6.024e-01	6.042e-01	9.434e+00	3.135e+00	1.316e+00	1.325e+00	7.712e-01	6.321e-01	4.666e-01	3.818e-01	5.319e-01	5.333e-01	1.232e+00	2.037e-01	0.000e+00	0.000e+00	1.818e+00	8.206e-01	2.020e+00	1.443e+00	1.333e+00	1.342e+00	1.727e+00	8.215e-01	1.107e+00	9.089e-01	1.099e+00	1.563e+00	1.786e+00	1.274e+00	1.779e+00	1.136e+00	4.739e-01	6.718e-01	8.606e-01	3.865e-01	2.609e+00	2.158e+00	1.676e+00	7.968e-01	1.047e+00	7.443e-01	1.075e+00	1.529e+00	8.889e-01	6.314e-01	1.250e+00	7.262e-01	1.111e+00	7.901e-01	1.604e+00	1.321e+00	2.731e+00	7.680e-01	1.887e+00	1.347e+00	0.000e+00	0.000e+00	1.173e+00	3.479e-01	9.845e-01	5.289e-01	6.452e-01	6.473e-01	1.982e+00	4.654e-01	0.000e+00	0.000e+00	1.980e+00	1.000e+00	6.772e-01	5.548e-01	1.370e+00	1.379e+00	5.208e-01	5.222e-01	1.031e+00	1.036e+00	8.881e-01	5.642e-01	7.519e-01	6.162e-01	1.613e+00	1.626e+00	6.135e-01	8.703e-01	1.103e+00	6.403e-01	1.136e+00	5.111e-01	1.058e+00	3.544e-01	1.202e+00	4.939e-01	6.135e-01	5.025e-01	6.061e-01	8.597e-01	2.267e+00	1.081e+00	2.770e-01	3.923e-01	1.518e+00	8.179e-01	8.547e-01	6.070e-01	4.294e+00	2.346e+00	5.650e-01	8.013e-01	9.986e-01	5.364e-01	2.875e+00	1.375e+00	1.316e+00	9.366e-01	9.404e-01	7.715e-01	1.509e+00	4.934e-01	1.493e+00	1.228e+00	1.019e+00	3.622e-01	7.595e-01	6.225e-01	1.053e+00	4.988e-01	1.786e+00	1.040e+00	3.279e-01	4.644e-01	1.235e+00	1.757e+00	5.780e-01	8.198e-01	0.000e+00	0.000e+00	1.316e+00	1.325e+00	2.222e+00	1.835e+00	9.464e-01	7.764e-01	1.571e+00	1.293e+00	1.075e+00	8.827e-01	6.369e-01	9.037e-01	4.975e-01	7.053e-01	1.961e+00	2.801e+00	1.266e+00	8.057e-01	7.685e-01	2.728e-01	4.484e-01	6.356e-01	8.475e-01	8.511e-01	9.709e-01	6.170e-01	0.000e+00	0.000e+00	1.384e+00	4.928e-01	1.961e+00	1.400e+00	9.662e-01	6.865e-01	2.899e+00	2.080e+00	1.053e+00	8.640e-01	1.442e+00	8.388e-01	1.529e+00	9.745e-01	0.000e+00	0.000e+00	1.190e+00	1.198e+00	8.197e-01	4.752e-01	1.742e+00	7.860e-01	8.757e-01	5.563e-01	0.000e+00	0.000e+00	3.206e+00	1.006e+00
5	7.264e-01	5.953e-01	2.479e+00	2.050e+00	1.342e+00	4.778e-01	4.405e-01	6.244e-01	0.000e+00	0.000e+00	1.064e+00	1.070e+00	1.235e+00	1.757e+00	0.000e+00	0.000e+00	1.370e+00	5.213e-01	1.284e+00	6.910e-01	9.346e-01	7.667e-01	5.319e+00	2.445e+00	0.000e+00	0.000e+00	9.174e-01	7.525e-01	5.405e-01	4.425e-01	2.653e-01	3.756e-01	1.357e+00	2.108e-01	2.564e+00	2.121e+00	1.111e+00	7.901e-01	2.256e+00	1.863e+00	0.000e+00	0.000e+00	7.968e-01	5.657e-01	1.408e+00	1.003e+00	2.564e+00	2.598e+00	1.604e+00	1.321e+00	1.639e+00	1.169e+00	8.929e-01	8.969e-01	9.641e-01	4.131e-01	2.655e+00	2.197e+00	1.896e+00	9.570e-01	1.393e+00	8.871e-01	2.500e+00	2.532e+00	1.138e+00	6.119e-01	7.576e-01	5.377e-01	1.907e+00	1.029e+00	0.000e+00	0.000e+00	3.114e+00	8.611e-01	1.382e+00	1.137e+00	5.780e-01	8.198e-01	1.193e+00	3.328e-01	1.238e+00	6.231e-01	6.757e-01	6.780e-01	1.890e+00	4.023e-01	1.220e+00	1.227e+00	1.478e+00	8.596e-01	6.085e-01	4.984e-01	6.897e-01	9.787e-01	1.333e+00	9.492e-01	1.604e+00	1.321e+00	1.392e+00	7.491e-01	1.624e+00	8.753e-01	7.194e-01	1.021e+00	1.754e+00	1.770e+00	1.703e+00	9.182e-01	7.964e-01	4.274e-01	1.435e+00	4.462e-01	9.045e-01	4.283e-01	1.544e+00	7.782e-01	2.415e+00	1.546e+00	9.288e-01	7.619e-01	9.063e-01	7.434e-01	4.739e-01	4.751e-01	1.618e+00	1.032e+00	0.000e+00	0.000e+00	1.111e+00	1.117e+00	1.288e+00	6.109e-01	1.863e+00	1.086e+00	1.255e+00	1.031e+00	1.163e+00	8.270e-01	1.266e+00	4.369e-01	3.356e+00	2.159e+00	9.646e-01	3.231e-01	9.346e-01	7.667e-01	1.926e+00	7.100e-01	8.000e-01	8.032e-01	1.075e+00	8.827e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.926e-01	6.984e-01	2.817e+00	2.021e+00	2.174e+00	2.198e+00	3.460e-01	4.902e-01	2.062e+00	1.473e+00	3.717e-01	5.267e-01	2.098e+00	1.731e+00	2.062e+00	1.473e+00	3.448e+00	3.509e+00	1.475e+00	9.398e-01	7.799e-01	2.610e-01	4.878e-01	6.915e-01	5.128e-01	7.271e-01	1.190e+00	6.914e-01	1.124e+00	1.598e+00	5.445e-01	3.152e-01	8.929e-01	8.969e-01	9.174e-01	6.517e-01	1.639e+00	2.338e+00	1.905e+00	1.360e+00	5.310e-01	4.347e-01	5.682e-01	5.698e-01	9.063e-01	7.434e-01	7.519e-01	1.067e+00	1.587e+00	6.823e-01	1.049e+00	6.088e-01	9.980e-01	6.344e-01	1.639e+00	2.338e+00	2.555e+00	9.452e-01
6	7.958e-01	6.523e-01	2.970e+00	2.462e+00	5.671e-01	3.284e-01	1.754e+00	1.445e+00	6.211e-01	8.811e-01	5.405e-01	7.665e-01	1.587e+00	1.600e+00	3.448e+00	1.876e+00	9.766e-01	4.389e-01	1.549e+00	7.360e-01	9.174e-01	7.525e-01	4.828e+00	2.645e+00	6.993e-01	9.924e-01	8.798e-01	7.215e-01	1.582e+00	7.516e-01	7.916e-01	6.489e-01	1.458e+00	2.077e-01	0.000e+00	0.000e+00	6.689e-01	4.746e-01	1.935e+00	1.596e+00	1.449e+00	1.460e+00	1.062e+00	6.750e-01	4.525e-01	6.414e-01	1.266e+00	1.802e+00	1.493e+00	1.228e+00	8.955e-01	7.345e-01	8.130e-01	8.163e-01	9.574e-01	4.102e-01	4.587e+00	2.970e+00	1.035e+00	6.581e-01	1.217e+00	7.741e-01	5.128e+00	3.723e+00	7.678e-01	3.854e-01	4.847e-01	3.967e-01	4.854e-01	4.866e-01	1.136e+00	1.143e+00	2.624e+00	6.984e-01	5.348e-01	7.583e-01	1.310e+00	1.077e+00	1.022e+00	2.966e-01	1.127e+00	5.666e-01	3.344e-01	4.738e-01	1.491e+00	3.493e-01	1.064e+00	1.070e+00	7.059e-01	5.784e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.083e+00	1.216e+00	4.785e-01	6.783e-01	1.071e+00	6.219e-01	1.340e+00	8.535e-01	0.000e+00	0.000e+00	1.639e+00	1.653e+00	4.525e-01	4.535e-01	9.368e-01	4.706e-01	1.302e+00	3.951e-01	1.545e+00	5.685e-01	1.072e+00	5.761e-01	1.087e+00	1.093e+00	1.705e+00	9.926e-01	0.000e+00	0.000e+00	9.050e-01	6.428e-01	1.104e+00	7.020e-01	0.000e+00	0.000e+00	1.478e+00	1.216e+00	1.284e+00	6.091e-01	1.653e+00	1.179e+00	1.083e+00	8.891e-01	1.529e+00	9.745e-01	1.386e+00	4.936e-01	1.554e+00	1.279e+00	1.596e+00	4.225e-01	8.451e-01	6.929e-01	1.160e+00	5.218e-01	1.429e+00	1.017e+00	7.576e-01	7.605e-01	1.695e+00	2.418e+00	1.111e+00	1.117e+00	2.151e+00	1.537e+00	1.220e+00	1.227e+00	0.000e+00	0.000e+00	6.757e-01	6.780e-01	0.000e+00	0.000e+00	2.075e+00	1.326e+00	1.471e+00	1.482e+00	5.464e-01	7.749e-01	0.000e+00	0.000e+00	1.385e+00	8.821e-01	1.237e+00	3.387e-01	1.695e+00	1.396e+00	1.333e+00	1.096e+00	3.636e-01	3.643e-01	2.857e+00	2.899e+00	1.216e+00	4.325e-01	1.357e+00	1.116e+00	1.595e+00	8.592e-01	4.673e+00	3.027e+00	1.613e+00	1.150e+00	2.182e+00	9.006e-01	1.235e+00	8.784e-01	2.395e+00	1.212e+00	0.000e+00	0.000e+00	9.629e-01	5.172e-01	3.448e-01	3.454e-01	7.812e-01	5.546e-01	0.000e+00	0.000e+00	3.262e+00	9.781e-01
7	5.848e-01	5.865e-01	0.000e+00	0.000e+00	1.566e+00	5.579e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.176e+00	1.183e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.745e-01	2.653e-01	7.273e-01	5.161e-01	5.882e-01	5.900e-01	5.618e+00	2.586e+00	3.226e+00	2.319e+00	1.765e+00	1.028e+00	8.460e-01	5.374e-01	1.485e+00	8.639e-01	1.326e+00	2.048e-01	1.754e+00	1.770e+00	9.836e-01	5.707e-01	1.463e+00	1.204e+00	0.000e+00	0.000e+00	1.431e+00	7.707e-01	8.333e-01	8.368e-01	1.493e+00	2.127e+00	2.083e+00	1.489e+00	1.325e+00	9.428e-01	1.600e+00	1.141e+00	1.425e+00	4.923e-01	1.099e+00	1.563e+00	4.132e-01	4.141e-01	9.009e-01	7.389e-01	1.235e+00	1.757e+00	1.029e+00	4.223e-01	1.250e+00	6.289e-01	1.695e+00	9.137e-01	8.264e-01	1.174e+00	3.183e+00	7.420e-01	4.348e+00	2.223e+00	5.525e-01	7.835e-01	1.271e+00	3.303e-01	1.534e+00	6.912e-01	1.460e+00	1.040e+00	1.508e+00	3.315e-01	1.961e+00	1.400e+00	9.524e-01	6.767e-01	1.285e+00	8.182e-01	1.299e+00	1.307e+00	6.803e-01	6.826e-01	9.615e-01	9.662e-01	6.110e-01	5.004e-01	9.756e-01	6.933e-01	0.000e+00	0.000e+00	1.493e+00	1.504e+00	7.335e-01	6.011e-01	9.790e-01	5.259e-01	5.587e-01	2.505e-01	1.310e+00	5.384e-01	1.856e+00	8.830e-01	1.571e+00	1.293e+00	1.099e+00	6.989e-01	3.077e-01	4.358e-01	1.587e+00	9.238e-01	1.255e+00	7.293e-01	2.299e+00	1.645e+00	6.536e-01	9.274e-01	8.876e-01	5.147e-01	1.504e+00	1.071e+00	2.878e+00	1.460e+00	1.548e+00	9.867e-01	8.375e-01	3.761e-01	3.614e+00	2.126e+00	1.626e+00	4.163e-01	5.682e-01	5.698e-01	2.021e+00	7.005e-01	5.587e-01	5.602e-01	9.901e-01	8.124e-01	1.961e+00	2.801e+00	1.987e+00	1.639e+00	1.176e+00	1.183e+00	1.053e+00	1.058e+00	9.901e-01	1.407e+00	1.255e+00	1.031e+00	1.163e+00	1.170e+00	2.545e+00	1.378e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.090e+00	1.129e+00	1.268e+00	2.968e-01	1.852e+00	1.322e+00	8.929e-01	8.969e-01	8.000e-01	5.680e-01	1.205e+00	1.714e+00	1.345e+00	4.786e-01	4.444e-01	6.299e-01	4.854e-01	4.866e-01	6.250e+00	3.727e+00	1.684e+00	1.074e+00	1.471e+00	7.408e-01	8.902e-01	7.301e-01	1.558e+00	9.929e-01	6.993e-01	9.924e-01	9.421e-01	5.060e-01	9.311e-01	5.916e-01	1.318e+00	7.093e-01	0.000e+00	0.000e+00	2.228e+00	7.968e-01
