# /Users/nicolettemeyer/Documents/Dekas_Lab_Work/Hot2Cold/nanoSIMS_September_2021/20210907_Std2_2/: (12C15N/(12C14N+12C15N))*100
# cell	MEAN1	Poiss_E1	MEAN2	Poiss_E2	MEAN3	Poiss_E3	MEAN4	Poiss_E4	MEAN5	Poiss_E5	MEAN6	Poiss_E6	MEAN7	Poiss_E7	MEAN8	Poiss_E8	MEAN9	Poiss_E9	MEAN10	Poiss_E10	MEAN11	Poiss_E11	MEAN12	Poiss_E12	MEAN13	Poiss_E13	MEAN14	Poiss_E14	MEAN15	Poiss_E15	MEAN16	Poiss_E16	MEAN17	Poiss_E17	MEAN18	Poiss_E18	MEAN19	Poiss_E19	MEAN20	Poiss_E20	MEAN21	Poiss_E21	MEAN22	Poiss_E22	MEAN23	Poiss_E23	MEAN24	Poiss_E24	MEAN25	Poiss_E25	MEAN26	Poiss_E26	MEAN27	Poiss_E27	MEAN28	Poiss_E28	MEAN29	Poiss_E29	MEAN30	Poiss_E30	MEAN31	Poiss_E31	MEAN32	Poiss_E32	MEAN33	Poiss_E33	MEAN34	Poiss_E34	MEAN35	Poiss_E35	MEAN36	Poiss_E36	MEAN37	Poiss_E37	MEAN38	Poiss_E38	MEAN39	Poiss_E39	MEAN40	Poiss_E40	MEAN41	Poiss_E41	MEAN42	Poiss_E42	MEAN43	Poiss_E43	MEAN44	Poiss_E44	MEAN45	Poiss_E45	MEAN46	Poiss_E46	MEAN47	Poiss_E47	MEAN48	Poiss_E48	MEAN49	Poiss_E49	MEAN50	Poiss_E50	MEAN51	Poiss_E51	MEAN52	Poiss_E52	MEAN53	Poiss_E53	MEAN54	Poiss_E54	MEAN55	Poiss_E55	MEAN56	Poiss_E56	MEAN57	Poiss_E57	MEAN58	Poiss_E58	MEAN59	Poiss_E59	MEAN60	Poiss_E60	MEAN61	Poiss_E61	MEAN62	Poiss_E62	MEAN63	Poiss_E63	MEAN64	Poiss_E64	MEAN65	Poiss_E65	MEAN66	Poiss_E66	MEAN67	Poiss_E67	MEAN68	Poiss_E68	MEAN69	Poiss_E69	MEAN70	Poiss_E70	MEAN71	Poiss_E71
# plane	POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0	
11	0.000e+00	0.000e+00	2.770e-01	3.920e-01	0.000e+00	0.000e+00	6.637e-01	5.428e-01	6.536e-01	9.258e-01	1.980e+00	1.990e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.026e-01	3.028e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.891e-01	5.508e-01	5.102e-01	7.225e-01	4.016e-01	5.685e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.772e-01	8.791e-01	9.434e-01	9.456e-01	1.149e+00	1.153e+00	0.000e+00	0.000e+00	1.493e+00	2.119e+00	1.852e+00	1.861e+00	1.351e+00	1.356e+00	6.536e-01	9.258e-01	0.000e+00	0.000e+00	4.237e-01	5.999e-01	1.316e+00	1.867e+00	3.636e-01	5.147e-01	3.861e-01	5.466e-01	1.786e+00	2.537e+00	2.604e-01	3.685e-01	1.075e+00	1.078e+00	4.267e-01	3.488e-01	0.000e+00	0.000e+00	3.373e-01	3.376e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.463e+00	1.199e+00	3.165e-01	4.479e-01	5.148e-01	3.645e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.950e-01	4.047e-01	1.031e+00	1.462e+00	0.000e+00	0.000e+00	5.051e-01	7.152e-01	2.950e-01	4.175e-01	5.764e-01	5.772e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.929e-01	7.307e-01	0.000e+00	0.000e+00	8.475e-01	1.201e+00	0.000e+00	0.000e+00	7.299e-01	7.313e-01	0.000e+00	0.000e+00	1.250e+00	1.024e+00	1.132e+00	9.270e-01	4.717e-01	4.723e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.811e-01	8.830e-01	0.000e+00	0.000e+00	1.404e+00	9.960e-01	2.410e-01	3.410e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
12	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.128e+00	3.025e+00	4.484e-01	4.489e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.163e+00	1.649e+00	0.000e+00	0.000e+00	6.757e-01	9.572e-01	0.000e+00	0.000e+00	1.650e-01	2.335e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.257e-01	4.610e-01	0.000e+00	0.000e+00	4.494e-01	4.499e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.098e-01	5.802e-01	0.000e+00	0.000e+00	5.464e-01	7.739e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.310e-01	6.102e-01	0.000e+00	0.000e+00	6.757e-01	6.768e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.141e-01	3.640e-01	8.000e-01	1.134e+00	4.158e-01	4.162e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.221e-01	1.727e-01	0.000e+00	0.000e+00	8.571e-01	7.014e-01	3.663e-01	3.666e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.102e-01	7.225e-01	4.158e-01	4.162e-01	4.444e-01	4.449e-01	6.135e-01	8.690e-01	8.772e-01	1.243e+00	2.778e-01	3.931e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.975e-01	7.045e-01	6.849e-01	6.861e-01	0.000e+00	0.000e+00	3.521e-01	4.984e-01	2.809e-01	3.975e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.831e-01	6.840e-01	1.754e+00	2.492e+00	2.732e-01	3.867e-01	2.242e-01	3.173e-01	9.804e-01	1.390e+00	8.696e-01	1.232e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
13	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.247e-01	5.844e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.061e-01	8.584e-01	4.854e-01	6.873e-01	1.645e-01	2.327e-01	2.308e+00	1.895e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.914e-01	4.920e-01	2.041e+00	2.901e+00	0.000e+00	0.000e+00	4.292e-01	6.076e-01	1.316e+00	1.320e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.000e+00	2.843e+00	1.304e+00	1.069e+00	0.000e+00	0.000e+00	7.874e-01	7.890e-01	6.826e-01	6.838e-01	0.000e+00	0.000e+00	2.445e-01	3.460e-01	0.000e+00	0.000e+00	2.639e-01	2.640e-01	0.000e+00	0.000e+00	5.871e-01	4.801e-01	6.897e-01	9.770e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.145e-01	4.451e-01	1.267e-01	1.793e-01	3.401e-01	4.814e-01	4.878e-01	4.884e-01	9.600e-01	5.556e-01	1.429e+00	2.028e+00	0.000e+00	0.000e+00	1.271e+00	1.041e+00	4.728e-01	4.734e-01	4.444e-01	4.449e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.731e-01	5.739e-01	0.000e+00	0.000e+00	2.174e+00	2.186e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.525e-01	6.406e-01	3.425e-01	4.847e-01	5.634e-01	5.642e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.444e-01	6.292e-01	0.000e+00	0.000e+00	3.077e-01	4.355e-01	6.410e-01	5.242e-01	8.403e-01	1.191e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
14	0.000e+00	0.000e+00	5.291e-01	5.298e-01	0.000e+00	0.000e+00	6.466e-01	5.288e-01	6.135e-01	8.690e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.981e-01	2.983e-01	6.711e-01	9.507e-01	1.840e+00	1.510e+00	6.231e-01	6.240e-01	0.000e+00	0.000e+00	2.667e-01	3.774e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.049e-01	5.731e-01	0.000e+00	0.000e+00	5.848e-01	8.282e-01	4.082e+00	4.125e+00	0.000e+00	0.000e+00	8.850e-01	1.254e+00	1.250e+00	1.254e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.545e-01	6.436e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.250e-01	6.260e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.790e-01	3.391e-01	0.000e+00	0.000e+00	3.984e-01	3.988e-01	8.197e-01	1.162e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.950e-01	3.505e-01	7.605e-01	7.619e-01	2.415e-01	3.418e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.061e-01	8.584e-01	5.263e-01	7.453e-01	3.802e-01	3.806e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.532e-01	3.583e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.091e-01	1.289e+00	0.000e+00	0.000e+00	3.356e-01	4.750e-01	4.348e-01	6.155e-01	3.344e-01	4.734e-01	1.008e+00	7.143e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.621e-01	8.639e-01	0.000e+00	0.000e+00	9.967e-01	8.158e-01	0.000e+00	0.000e+00	1.770e+00	1.778e+00	7.812e-01	1.107e+00	0.000e+00	0.000e+00	1.562e+00	2.218e+00
15	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.619e-01	4.624e-01	5.376e-01	7.614e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.342e-01	1.899e-01	1.418e+00	1.424e+00	0.000e+00	0.000e+00	6.042e-01	6.051e-01	4.310e-01	6.102e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.452e-01	9.139e-01	0.000e+00	0.000e+00	2.381e+00	3.388e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.405e-01	6.237e-01	0.000e+00	0.000e+00	3.717e-01	5.262e-01	6.309e-01	6.319e-01	0.000e+00	0.000e+00	5.797e-01	5.806e-01	9.901e-01	9.926e-01	3.841e-01	3.139e-01	0.000e+00	0.000e+00	1.302e+00	7.539e-01	6.711e-01	9.507e-01	1.370e+00	1.944e+00	0.000e+00	0.000e+00	2.519e-01	3.564e-01	3.876e-01	3.168e-01	0.000e+00	0.000e+00	8.147e-01	5.772e-01	5.034e-01	4.115e-01	9.804e-01	1.390e+00	0.000e+00	0.000e+00	8.850e-01	8.869e-01	3.846e-01	3.850e-01	7.042e-01	5.760e-01	1.852e+00	1.519e+00	9.009e-01	1.277e+00	7.673e-01	6.277e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.342e+00	9.524e-01	4.587e-01	6.495e-01	5.376e-01	5.384e-01	9.756e-01	6.916e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.448e-01	4.881e-01	4.141e-01	4.145e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
16	0.000e+00	0.000e+00	7.692e-01	6.293e-01	0.000e+00	0.000e+00	4.264e-01	4.269e-01	1.020e+00	1.023e+00	6.849e-01	9.703e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.016e-01	5.685e-01	4.540e-01	3.214e-01	0.000e+00	0.000e+00	6.369e-01	9.022e-01	2.941e-01	4.163e-01	4.255e-01	6.024e-01	2.933e-01	4.150e-01	0.000e+00	0.000e+00	1.639e+00	2.328e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.031e+00	1.462e+00	5.618e-01	7.956e-01	5.814e-01	8.234e-01	1.429e+00	2.028e+00	1.435e+00	1.176e+00	1.408e+00	1.999e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.907e-01	4.114e-01	4.630e-01	6.555e-01	5.637e-01	3.570e-01	0.000e+00	0.000e+00	5.376e-01	4.396e-01	0.000e+00	0.000e+00	1.190e+00	1.689e+00	4.464e-01	6.321e-01	4.415e-01	4.420e-01	6.120e-01	3.877e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.780e-01	8.187e-01	4.587e-01	6.495e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.929e-01	1.266e+00	4.630e-01	4.635e-01	0.000e+00	0.000e+00	8.929e-01	1.266e+00	9.091e-01	1.289e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.326e-01	3.291e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.079e-01	6.088e-01	5.725e-01	4.681e-01	1.047e+00	1.050e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
17	0.000e+00	0.000e+00	2.320e-01	3.283e-01	1.639e+00	2.328e+00	5.906e-01	4.829e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.484e-01	6.349e-01	3.641e-01	2.975e-01	0.000e+00	0.000e+00	8.475e-01	8.493e-01	8.380e-01	6.857e-01	0.000e+00	0.000e+00	5.063e-01	5.070e-01	1.075e+00	1.525e+00	0.000e+00	0.000e+00	2.809e-01	3.975e-01	0.000e+00	0.000e+00	4.237e-01	5.999e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.785e-01	6.775e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.833e-01	4.009e-01	2.924e-01	4.138e-01	0.000e+00	0.000e+00	4.405e-01	4.410e-01	4.202e-01	5.948e-01	3.546e-01	2.898e-01	6.494e-01	9.198e-01	1.721e-01	2.435e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.667e-01	6.678e-01	0.000e+00	0.000e+00	8.264e-01	4.427e-01	2.809e-01	3.975e-01	3.781e-01	3.784e-01	0.000e+00	0.000e+00	1.176e+00	1.669e+00	0.000e+00	0.000e+00	3.891e-01	5.508e-01	5.017e-01	4.101e-01	4.785e-01	4.790e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.942e-01	2.747e-01	0.000e+00	0.000e+00	9.615e-01	1.363e+00	8.130e-01	1.152e+00	7.194e-01	7.207e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.565e-01	5.369e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.082e-01	5.778e-01	0.000e+00	0.000e+00	9.780e-01	6.933e-01	4.246e-01	4.251e-01	0.000e+00	0.000e+00	5.587e-01	7.912e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00
18	0.000e+00	0.000e+00	5.703e-01	4.663e-01	0.000e+00	0.000e+00	2.070e-01	2.929e-01	0.000e+00	0.000e+00	5.618e-01	7.956e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.190e+00	1.194e+00	9.390e-01	9.412e-01	4.739e-01	3.355e-01	0.000e+00	0.000e+00	1.778e+00	1.263e+00	8.086e-01	6.616e-01	3.300e-01	4.671e-01	2.457e-01	3.477e-01	8.197e-01	1.162e+00	0.000e+00	0.000e+00	5.848e-01	5.857e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e+00	1.338e+00	0.000e+00	0.000e+00	4.717e-01	6.679e-01	4.630e-01	6.555e-01	0.000e+00	0.000e+00	1.081e+00	1.084e+00	0.000e+00	0.000e+00	2.558e-01	3.619e-01	2.681e-01	3.794e-01	0.000e+00	0.000e+00	3.914e-01	3.918e-01	4.329e-01	6.129e-01	2.172e-01	2.173e-01	0.000e+00	0.000e+00	1.764e-01	2.495e-01	0.000e+00	0.000e+00	1.316e+00	1.867e+00	0.000e+00	0.000e+00	4.008e-01	4.012e-01	2.367e-01	2.368e-01	5.450e-01	5.457e-01	5.495e-01	4.492e-01	1.600e-01	2.264e-01	8.065e-01	1.143e+00	1.047e+00	1.050e+00	0.000e+00	0.000e+00	3.497e-01	3.500e-01	2.564e-01	3.629e-01	8.658e-01	8.677e-01	0.000e+00	0.000e+00	1.006e+00	6.379e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.621e-01	1.222e+00	3.003e-01	4.250e-01	2.268e-01	3.209e-01	3.690e-01	5.223e-01	1.299e+00	8.241e-01	2.137e-01	3.023e-01	0.000e+00	0.000e+00	2.326e+00	2.339e+00	1.107e+00	9.064e-01	0.000e+00	0.000e+00	5.376e-01	5.384e-01	5.376e-01	4.396e-01	1.274e+00	1.278e+00	4.184e-01	5.923e-01	0.000e+00	0.000e+00	1.176e+00	1.669e+00
19	0.000e+00	0.000e+00	8.000e-01	5.668e-01	0.000e+00	0.000e+00	4.175e-01	4.180e-01	6.369e-01	9.022e-01	0.000e+00	0.000e+00	8.197e-01	1.162e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.270e-01	4.646e-01	6.250e-01	8.853e-01	4.444e-01	6.292e-01	5.602e-01	5.610e-01	0.000e+00	0.000e+00	2.933e-01	4.150e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.282e+00	1.286e+00	8.403e-01	1.191e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.390e+00	3.419e+00	7.538e-01	6.166e-01	2.392e-01	3.385e-01	0.000e+00	0.000e+00	8.715e-01	6.176e-01	4.367e-01	6.182e-01	2.451e-01	2.452e-01	1.220e+00	1.223e+00	1.600e-01	2.264e-01	5.814e-01	8.234e-01	1.220e+00	1.730e+00	0.000e+00	0.000e+00	2.174e-01	3.076e-01	1.136e-01	1.608e-01	0.000e+00	0.000e+00	5.076e-01	4.150e-01	3.101e-01	3.103e-01	0.000e+00	0.000e+00	1.734e+00	1.422e+00	1.167e+00	9.559e-01	2.004e-01	2.836e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.160e-01	3.056e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.899e-01	4.102e-01	2.433e-01	3.443e-01	0.000e+00	0.000e+00	2.625e-01	3.714e-01	5.650e-01	4.620e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.650e-01	5.166e-01	0.000e+00	0.000e+00	2.825e-01	3.998e-01	5.155e-01	4.214e-01	9.615e-01	9.639e-01	0.000e+00	0.000e+00	1.818e+00	2.583e+00	0.000e+00	0.000e+00
20	1.020e+00	1.447e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.525e-01	4.530e-01	5.263e-01	7.453e-01	1.005e+00	1.008e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.545e-01	6.436e-01	0.000e+00	0.000e+00	7.109e-01	4.112e-01	5.556e-01	7.868e-01	0.000e+00	0.000e+00	2.469e-01	3.494e-01	3.175e-01	4.493e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.849e-01	6.861e-01	0.000e+00	0.000e+00	3.690e-01	5.223e-01	0.000e+00	0.000e+00	7.143e-01	1.012e+00	8.197e-01	1.162e+00	0.000e+00	0.000e+00	4.587e-01	6.495e-01	0.000e+00	0.000e+00	4.348e-01	6.155e-01	0.000e+00	0.000e+00	2.801e-01	3.964e-01	9.975e-01	7.071e-01	0.000e+00	0.000e+00	3.984e-01	3.988e-01	0.000e+00	0.000e+00	5.910e-01	3.743e-01	5.348e-01	7.573e-01	1.058e+00	6.126e-01	1.227e+00	1.231e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.040e-01	4.044e-01	7.014e-01	3.756e-01	6.006e-01	6.015e-01	6.260e-01	4.433e-01	5.594e-01	3.961e-01	0.000e+00	0.000e+00	1.036e+00	1.039e+00	3.497e-01	4.949e-01	3.623e-01	3.626e-01	5.141e-01	5.148e-01	3.704e-01	5.243e-01	0.000e+00	0.000e+00	1.876e-01	2.655e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.752e-01	1.098e+00	2.294e-01	3.245e-01	4.158e-01	4.162e-01	0.000e+00	0.000e+00	7.634e-01	6.245e-01	3.738e-01	3.742e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.145e-01	4.451e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.035e-01	3.037e-01	3.831e-01	5.424e-01	3.636e-01	5.147e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00
21	0.000e+00	0.000e+00	5.929e-01	4.848e-01	0.000e+00	0.000e+00	7.692e-01	5.450e-01	0.000e+00	0.000e+00	4.274e-01	6.050e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.370e+00	1.122e+00	3.517e-01	2.874e-01	4.785e-01	6.775e-01	0.000e+00	0.000e+00	2.551e-01	3.610e-01	1.003e+00	8.213e-01	0.000e+00	0.000e+00	1.053e+00	1.493e+00	0.000e+00	0.000e+00	5.464e-01	5.472e-01	4.854e-01	6.873e-01	3.509e-01	4.967e-01	0.000e+00	0.000e+00	5.650e-01	8.001e-01	7.812e-01	1.107e+00	4.032e-01	5.708e-01	4.016e-01	5.685e-01	0.000e+00	0.000e+00	5.076e-01	7.188e-01	0.000e+00	0.000e+00	4.796e-01	4.802e-01	5.102e-01	5.109e-01	1.724e+00	2.449e+00	7.353e-01	5.209e-01	1.351e+00	9.588e-01	2.169e-01	2.170e-01	0.000e+00	0.000e+00	4.601e-01	3.761e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.810e-01	3.813e-01	9.681e-02	1.369e-01	2.770e-01	3.920e-01	4.601e-01	3.761e-01	1.342e-01	1.899e-01	0.000e+00	0.000e+00	1.099e+00	1.102e+00	1.124e+00	9.200e-01	1.773e-01	2.509e-01	0.000e+00	0.000e+00	7.812e-01	7.828e-01	4.425e-01	6.265e-01	8.591e-01	5.445e-01	1.887e+00	2.681e+00	6.623e-01	9.381e-01	7.143e-01	1.012e+00	2.604e-01	3.685e-01	0.000e+00	0.000e+00	3.012e-01	4.263e-01	6.818e-01	5.577e-01	3.490e-01	3.493e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.268e-01	4.625e-01	0.000e+00	0.000e+00	9.091e-01	6.443e-01	3.053e-01	3.056e-01	0.000e+00	0.000e+00	6.494e-01	6.504e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00
22	0.000e+00	0.000e+00	6.689e-01	4.738e-01	0.000e+00	0.000e+00	1.115e+00	6.457e-01	1.026e+00	1.028e+00	4.032e-01	5.708e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.167e-01	5.899e-01	7.617e-01	4.079e-01	1.587e+00	1.127e+00	0.000e+00	0.000e+00	2.519e-01	3.564e-01	8.929e-01	7.307e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.264e-01	5.942e-01	0.000e+00	0.000e+00	6.645e-01	6.656e-01	2.632e+00	3.747e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.472e-01	4.915e-01	0.000e+00	0.000e+00	5.155e-01	7.299e-01	0.000e+00	0.000e+00	4.184e-01	4.188e-01	2.049e-01	2.899e-01	0.000e+00	0.000e+00	5.034e-01	4.115e-01	3.322e-01	4.702e-01	5.459e-01	3.457e-01	1.047e+00	1.050e+00	7.174e-01	4.545e-01	4.854e-01	6.873e-01	0.000e+00	0.000e+00	6.173e-01	6.182e-01	3.717e-01	3.721e-01	4.708e-01	2.981e-01	1.008e+00	7.143e-01	4.267e-01	3.488e-01	2.692e-01	2.694e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.901e-01	8.104e-01	3.831e-01	5.424e-01	3.425e-01	3.428e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.874e-01	1.116e+00	2.257e-01	3.194e-01	1.285e+00	7.442e-01	0.000e+00	0.000e+00	2.725e-01	3.856e-01	5.474e-01	4.476e-01	0.000e+00	0.000e+00	9.174e-01	1.300e+00	8.902e-01	7.285e-01	0.000e+00	0.000e+00	4.762e-01	4.768e-01	4.630e-01	3.784e-01	4.545e-01	6.436e-01	3.436e-01	4.864e-01	1.111e+00	1.576e+00	0.000e+00	0.000e+00
