# /Users/nicolettemeyer/Documents/Dekas_Lab_Work/Hot2Cold/nanoSIMS_September_2021/20210907_Std2_1/: (12C13C/(12C2*2+12C13C))*100
# cell	MEAN1	Poiss_E1	MEAN2	Poiss_E2	MEAN3	Poiss_E3	MEAN4	Poiss_E4	MEAN5	Poiss_E5	MEAN6	Poiss_E6	MEAN7	Poiss_E7	MEAN8	Poiss_E8	MEAN9	Poiss_E9	MEAN10	Poiss_E10	MEAN11	Poiss_E11	MEAN12	Poiss_E12	MEAN13	Poiss_E13	MEAN14	Poiss_E14	MEAN15	Poiss_E15	MEAN16	Poiss_E16	MEAN17	Poiss_E17	MEAN18	Poiss_E18	MEAN19	Poiss_E19	MEAN20	Poiss_E20	MEAN21	Poiss_E21	MEAN22	Poiss_E22	MEAN23	Poiss_E23	MEAN24	Poiss_E24	MEAN25	Poiss_E25	MEAN26	Poiss_E26	MEAN27	Poiss_E27	MEAN28	Poiss_E28	MEAN29	Poiss_E29	MEAN30	Poiss_E30	MEAN31	Poiss_E31
# plane	POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0	
30	0.000e+00	0.000e+00	5.263e+00	5.407e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.111e+01	1.179e+01	9.091e+00	1.348e+01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.692e+00	1.132e+01	0.000e+00	0.000e+00	2.222e+00	3.178e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.429e+01	2.182e+01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.439e+00	3.492e+00	9.091e+00	1.348e+01	0.000e+00	0.000e+00	1.111e+01	1.667e+01	4.348e+00	6.287e+00	0.000e+00	0.000e+00
31	NaN	NaN	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e+00	1.898e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.091e+00	1.348e+01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.348e+00	6.287e+00	4.000e+00	5.774e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.754e+00	2.503e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.333e+01	5.774e+01	0.000e+00	0.000e+00	0.000e+00	0.000e+00
32	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.882e+00	8.575e+00	0.000e+00	0.000e+00	1.205e+00	1.714e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	NaN	NaN	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.667e+00	9.759e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.263e+00	4.415e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.263e+00	7.647e+00	1.961e+00	2.801e+00	2.439e+00	3.492e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.333e+00	8.704e+00	1.111e+01	1.667e+01
33	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.111e+01	1.667e+01	2.439e+00	2.469e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.000e+01	3.162e+01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.263e+00	7.647e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.000e+00	5.774e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.030e+00	4.352e+00	1.639e+00	2.338e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
34	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.111e+01	1.667e+01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.762e+00	6.901e+00	0.000e+00	0.000e+00	NaN	NaN	2.326e+00	3.328e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.429e+01	2.182e+01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.030e+00	4.352e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.692e+00	1.132e+01	1.000e+01	7.454e+00	0.000e+00	0.000e+00
35	NaN	NaN	4.545e+00	4.652e+00	0.000e+00	0.000e+00	4.348e+00	6.287e+00	0.000e+00	0.000e+00	3.704e+00	5.338e+00	0.000e+00	0.000e+00	2.564e+00	2.598e+00	2.564e+00	3.674e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.703e+00	3.875e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.448e+00	4.963e+00	1.429e+01	1.543e+01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.667e+00	9.759e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.326e+00	3.328e+00	0.000e+00	0.000e+00
36	0.000e+00	0.000e+00	4.348e+00	6.287e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.041e+00	2.062e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.111e+01	1.667e+01	3.448e+00	4.963e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.564e+00	3.674e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.857e+00	4.100e+00	0.000e+00	0.000e+00	3.030e+00	4.352e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
37	0.000e+00	0.000e+00	1.961e+00	2.801e+00	5.882e+00	6.063e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.667e+00	9.759e+00	0.000e+00	0.000e+00	3.704e+00	5.338e+00	2.000e+01	3.162e+01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.383e+00	5.386e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.887e+00	2.694e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
38	0.000e+00	0.000e+00	3.448e+00	3.509e+00	2.564e+00	3.674e+00	1.429e+01	2.182e+01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.655e+00	2.197e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.370e+00	1.951e+00	0.000e+00	0.000e+00	6.122e+00	5.159e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.205e+00	1.714e+00	2.857e+00	4.100e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.667e+00	9.759e+00	1.587e+00	2.263e+00	0.000e+00	0.000e+00
39	0.000e+00	0.000e+00	3.846e+00	3.922e+00	4.762e+00	6.901e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.031e+00	1.466e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.961e+00	2.801e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.667e+00	9.759e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.439e+00	3.492e+00	0.000e+00	0.000e+00	4.000e+00	5.774e+00	4.225e+00	3.525e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
40	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.882e+00	8.575e+00	3.704e+00	5.338e+00	0.000e+00	0.000e+00	4.762e+00	6.901e+00	9.009e-01	1.280e+00	7.692e+00	1.132e+01	0.000e+00	0.000e+00	4.000e+00	5.774e+00	2.041e+00	2.916e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.692e+00	1.132e+01	9.091e+00	1.348e+01	0.000e+00	0.000e+00	1.266e+00	1.802e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.448e+00	3.509e+00	0.000e+00	0.000e+00	5.263e+00	5.407e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.615e+00	3.859e+00	0.000e+00	0.000e+00
41	NaN	NaN	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.448e+00	4.963e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.655e+00	2.197e+00	3.030e+00	4.352e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.250e+00	4.564e+00	0.000e+00	0.000e+00	2.000e+01	3.162e+01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.226e+00	4.637e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.704e+00	3.082e+00	0.000e+00	0.000e+00	2.326e+00	3.328e+00	0.000e+00	0.000e+00	3.704e+00	5.338e+00	1.923e+00	1.942e+00	0.000e+00	0.000e+00	3.448e+00	4.963e+00	0.000e+00	0.000e+00	6.667e+00	9.759e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
42	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.882e+00	6.063e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.857e+00	4.100e+00	4.762e+00	6.901e+00	4.348e+00	2.812e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.348e+00	6.287e+00	4.762e+00	6.901e+00	3.226e+00	4.637e+00	0.000e+00	0.000e+00	2.857e+00	2.899e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.882e+00	8.575e+00	7.042e+00	4.620e+00	2.326e+00	3.328e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.263e+00	4.415e+00	0.000e+00	0.000e+00
43	2.000e+01	3.162e+01	2.857e+00	2.899e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.448e+00	2.481e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.882e+00	6.063e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.704e+00	5.338e+00	4.000e+00	5.774e+00	0.000e+00	0.000e+00	3.030e+00	4.352e+00	0.000e+00	0.000e+00	4.000e+00	3.333e+00	0.000e+00	0.000e+00	4.000e+00	4.082e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.703e+00	3.875e+00	0.000e+00	0.000e+00	1.266e+00	1.802e+00	0.000e+00	0.000e+00	1.538e+00	2.193e+00	0.000e+00	0.000e+00
44	0.000e+00	0.000e+00	1.818e+00	2.595e+00	2.857e+00	4.100e+00	4.348e+00	6.287e+00	4.762e+00	6.901e+00	1.000e+01	1.054e+01	5.882e+00	8.575e+00	2.013e+00	1.661e+00	9.091e+00	9.535e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.128e+00	3.041e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.703e+00	3.875e+00	3.226e+00	4.637e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.703e+00	3.875e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.083e+00	2.105e+00	1.449e+00	2.065e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.778e+00	2.817e+00	0.000e+00	0.000e+00
45	NaN	NaN	1.493e+00	2.127e+00	5.455e+00	4.580e+00	2.703e+00	3.875e+00	4.348e+00	6.287e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.667e+00	1.681e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.000e+00	4.082e+00	0.000e+00	0.000e+00	2.857e+00	4.100e+00	0.000e+00	0.000e+00	3.226e+00	4.637e+00	3.704e+00	5.338e+00	3.704e+00	5.338e+00	0.000e+00	0.000e+00	4.348e+00	6.287e+00	2.381e+00	2.410e+00	2.439e+00	3.492e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.704e+00	5.338e+00	0.000e+00	0.000e+00	2.564e+00	3.674e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
